,rate
8791,4.0
58225,3.0
51044,2.0
49564,3.5
4854,3.5
3352,3.0
6832,4.0
27284,5.0
42133,4.0
6989,3.0
51298,4.0
44234,4.0
23096,2.0
4814,1.0
10107,3.0
33546,3.5
54102,5.0
39457,1.0
56615,4.0
14799,4.0
29659,2.0
52576,4.0
12146,2.0
26273,4.0
51067,4.0
26968,5.0
26842,4.0
22242,3.0
11118,5.0
6657,3.0
32786,2.5
59988,3.0
20553,2.0
59521,3.5
26600,5.0
54283,3.0
5241,4.0
36142,5.0
28998,4.0
7695,5.0
21507,5.0
28410,4.0
52324,4.0
52383,2.5
22438,5.0
27206,4.0
38094,3.0
127,4.0
43795,3.5
32217,4.0
21429,5.0
12790,3.5
6581,2.0
15028,2.0
39449,4.0
42995,4.0
20896,5.0
58247,4.0
24936,4.0
26205,4.0
35283,4.0
18817,4.5
24921,3.0
38203,4.0
16912,5.0
53417,5.0
13295,3.0
6794,2.5
51208,3.0
9572,3.0
59937,5.0
41214,3.5
44523,4.0
14243,5.0
19841,2.5
19196,5.0
17953,3.0
15489,4.5
36188,2.0
52297,3.5
46465,5.0
41361,0.5
6600,4.0
26779,5.0
26282,3.5
48325,3.5
23107,4.5
27488,4.0
56646,4.0
51164,1.0
50616,5.0
55296,3.0
32220,4.0
53133,4.5
58227,3.0
50863,3.0
19528,4.5
22230,4.0
35732,4.0
19676,3.0
24858,3.0
57035,4.0
23832,4.5
6103,3.0
39464,3.0
53998,5.0
19211,3.0
13699,3.0
42282,4.0
53090,2.5
1990,3.5
16116,5.0
22482,3.0
39792,5.0
59797,2.0
14132,4.0
51909,4.0
28312,4.0
49185,3.0
21051,4.0
42009,2.5
48599,4.0
18753,5.0
14511,3.0
7055,4.0
13832,4.0
55185,4.0
35709,4.0
57622,3.0
2503,3.0
3920,3.0
19049,5.0
38569,3.5
4086,4.5
49113,3.0
48330,3.0
7492,3.5
7435,2.0
32144,3.0
41856,2.0
45566,3.5
41372,3.0
59957,4.0
41077,1.0
10719,2.0
44936,4.0
45495,3.0
48645,5.0
57535,4.0
43316,2.0
74,3.5
58141,3.0
59804,4.0
33240,3.0
11170,4.5
56714,5.0
30126,5.0
37470,5.0
34509,4.0
47645,3.0
34418,3.0
5133,2.5
20895,3.0
40079,3.0
36795,3.0
37378,2.0
31589,4.5
51477,5.0
51002,3.5
57595,4.0
26497,3.5
27877,4.0
31762,4.0
3962,4.0
29221,3.0
18199,4.5
18678,4.5
59971,3.0
54477,4.0
37130,3.0
6213,2.0
1232,3.0
44973,5.0
30778,4.0
9189,2.0
28827,4.0
46233,5.0
50520,2.0
36510,5.0
52531,3.5
39057,4.0
13657,5.0
17986,4.5
47283,3.0
56978,4.5
27227,4.0
21711,3.5
36220,4.0
44874,3.5
5121,4.5
39777,4.5
57534,3.0
16186,1.0
12890,4.0
26975,2.5
31776,5.0
33719,4.5
20604,3.0
26577,3.0
22945,3.0
12491,5.0
25640,5.0
15278,3.0
20035,5.0
42099,4.0
39951,4.0
22303,4.0
3156,5.0
41984,4.0
14578,4.0
32776,3.0
33146,4.0
15762,4.5
36508,4.5
57587,4.0
34067,3.0
11516,3.0
27071,5.0
37199,3.5
43483,4.0
12416,5.0
10392,2.5
7301,3.5
20277,2.5
36239,3.0
16865,3.0
40389,1.5
27987,4.5
13898,3.0
31428,4.5
10029,4.5
20376,4.0
27522,5.0
21258,3.5
6460,3.0
26283,3.5
58038,3.5
19270,4.0
50661,3.0
37107,3.5
400,2.0
14406,4.5
18088,1.5
29360,3.5
29304,4.0
34235,5.0
18099,3.0
47770,4.0
12394,5.0
23251,5.0
32042,3.0
47598,5.0
55514,5.0
14316,5.0
10309,4.0
57475,3.0
658,4.0
48399,5.0
28790,5.0
30908,4.0
11357,1.0
19610,3.0
37529,3.5
51260,2.0
30533,4.0
54350,5.0
46495,4.0
21894,3.0
37402,4.5
43374,4.0
5885,2.0
36760,2.0
7615,3.0
10623,4.0
33930,3.0
25327,4.0
27427,2.0
28840,3.0
33442,5.0
38503,5.0
8205,5.0
7771,4.0
23237,5.0
3849,4.0
10830,5.0
36703,3.0
20805,3.5
31420,5.0
33505,4.0
49369,4.5
4951,0.5
19794,3.5
25929,4.0
52079,4.0
29748,4.0
3068,4.0
12114,4.0
19863,3.5
255,2.0
23701,4.0
40601,3.5
5473,5.0
1219,5.0
31248,4.0
47638,4.0
334,3.5
35812,4.5
937,2.5
40486,3.0
57736,4.0
38768,3.0
27194,5.0
46336,5.0
9551,5.0
47602,1.0
11566,4.0
18515,4.0
30957,1.5
25417,2.5
15140,2.5
17068,5.0
38957,4.0
15639,4.0
59868,5.0
3975,4.0
10980,4.0
12876,3.5
6206,4.0
5237,4.0
42679,3.0
32713,4.5
21706,2.0
39165,3.0
54218,4.5
30032,4.0
779,5.0
44937,4.5
31899,2.0
20189,4.0
52221,3.0
11038,4.0
11608,5.0
48073,5.0
48133,4.0
13700,4.0
29362,3.5
59231,1.5
45273,4.0
256,4.0
27635,4.5
15063,5.0
43223,3.5
41341,3.5
27258,4.5
11355,3.5
50274,2.0
16707,4.0
19279,4.0
40993,2.0
54366,4.0
22867,2.0
10349,2.0
2585,0.5
51294,5.0
37079,3.5
42932,2.5
18492,2.0
52351,4.0
43320,4.5
7745,5.0
28323,3.0
16842,4.0
32049,3.5
48662,3.0
13822,4.0
2752,3.0
56613,4.0
36067,1.0
16809,3.0
19664,4.0
51177,4.0
16742,4.0
49340,3.0
36696,5.0
4254,4.0
45460,3.5
26973,3.0
39496,4.0
22088,4.5
34076,4.5
17780,5.0
31917,4.0
11499,3.0
56344,4.0
3000,3.5
48473,1.5
34332,3.0
48313,4.0
27799,4.0
20392,4.5
22703,3.0
4764,4.5
47537,2.0
42941,1.0
35378,4.0
26132,3.0
41000,4.0
4333,4.0
16649,5.0
11412,4.5
8758,5.0
52880,3.5
51209,1.0
49411,4.0
47288,3.0
37416,5.0
12360,5.0
28733,4.0
16747,4.0
2712,5.0
34580,2.0
37144,3.0
22615,5.0
6360,2.0
22699,4.0
9483,3.0
53927,4.0
59653,2.5
28654,2.0
1466,3.0
53567,2.0
26688,1.0
2318,4.5
40916,4.0
2339,0.5
35759,2.0
24654,4.0
16147,5.0
50604,3.0
46615,4.0
45147,5.0
50241,4.0
56684,5.0
2965,3.0
11261,3.0
40893,4.0
33361,3.0
27793,2.0
39594,4.0
2444,5.0
17997,4.0
39290,5.0
26106,2.0
16713,0.5
49177,3.5
24083,4.0
53807,2.5
23148,2.0
14191,5.0
17386,4.5
51647,5.0
20141,3.0
25369,3.0
8240,4.0
24398,3.5
31503,4.0
33816,2.0
1504,5.0
44615,3.0
8082,4.0
43510,4.5
37494,2.0
38193,2.0
41347,3.0
517,5.0
57432,4.0
56476,2.0
4947,5.0
13287,4.0
27824,4.0
52047,3.0
32954,0.5
29343,5.0
10441,2.0
29322,4.0
51244,3.0
42664,3.0
11215,3.5
465,3.0
12155,3.0
18375,4.0
48219,2.5
25793,3.0
7742,2.5
33039,1.0
25178,5.0
1163,5.0
580,2.0
54191,3.0
42849,3.0
28736,4.0
54822,5.0
58507,4.0
32026,4.5
50504,5.0
39956,3.0
27487,5.0
30410,3.0
34088,3.0
53923,5.0
43451,4.0
41466,4.0
5389,4.0
9464,0.5
43088,2.0
53936,4.0
3850,5.0
45817,2.5
24949,3.5
50806,4.0
15653,3.0
56738,1.0
36742,5.0
33062,4.0
42093,3.0
59562,3.0
24358,3.5
24056,5.0
28941,5.0
32561,4.5
23268,4.0
54793,4.0
48900,2.0
28985,3.5
58721,4.0
26109,5.0
45999,2.0
39671,3.0
19979,4.5
27696,5.0
57758,4.5
24202,4.0
2673,4.5
33046,4.0
42030,5.0
17692,4.5
27678,5.0
16513,2.0
59462,4.0
26242,5.0
41189,3.5
34205,3.0
20408,3.5
24194,5.0
7426,3.0
13752,3.0
18854,3.0
22958,3.0
52592,5.0
54078,5.0
14687,5.0
29145,4.0
36465,5.0
53800,1.0
6759,3.5
52486,4.0
53073,4.5
31873,1.0
59808,3.0
37375,3.0
8348,3.0
52548,4.0
34813,3.5
42181,3.0
53517,5.0
34092,4.0
2069,3.5
58416,0.5
35533,4.0
41380,3.0
42389,5.0
44026,3.5
20568,3.0
30548,3.5
36221,2.5
4004,3.0
14670,2.0
848,4.0
45719,4.0
45260,1.0
31460,3.5
40865,4.0
9612,4.0
28139,5.0
42173,2.0
48600,4.0
39395,3.5
29970,4.0
21921,3.0
15292,3.0
48460,2.0
18446,3.0
30527,4.5
9143,3.0
28467,5.0
6366,4.0
44514,4.5
57445,4.0
40264,4.0
54634,3.5
59191,2.0
52144,2.5
24879,4.0
8325,4.0
35915,3.0
38488,4.0
9807,4.0
27217,3.0
30455,2.0
18747,2.0
6217,5.0
22117,3.0
22516,4.0
44447,3.0
28660,0.5
32864,5.0
24033,3.0
51783,3.0
20288,5.0
29152,1.0
26767,3.0
16197,5.0
17978,5.0
28396,3.5
10553,2.0
50722,2.0
28623,5.0
9250,5.0
31529,4.0
21483,3.0
41733,4.5
49813,3.0
23031,4.0
9363,4.0
57294,4.0
57506,4.5
15974,5.0
2115,4.0
23902,1.0
22884,2.0
34242,4.5
48780,3.0
50445,4.0
22804,4.5
18197,2.0
5368,4.0
48607,3.0
9454,4.0
59863,4.5
45004,4.0
35658,4.0
28864,4.5
40758,2.5
57878,2.0
27907,2.5
11252,4.5
20073,4.5
39510,4.0
7017,5.0
1014,5.0
54591,2.5
1406,3.5
8405,3.0
5377,2.0
40250,3.5
17508,3.0
58469,5.0
2730,4.0
42600,4.0
54997,4.0
26532,3.5
42710,5.0
58187,4.5
11497,4.5
32888,5.0
49176,4.5
18863,3.0
29904,4.0
40568,4.0
6354,3.5
5499,4.0
14442,4.0
8329,3.0
32585,4.0
48334,4.5
9646,3.0
2972,4.0
52020,5.0
35792,3.0
30642,4.0
38965,5.0
5568,2.0
54680,4.0
18349,3.0
4219,4.0
19667,4.0
55723,4.0
10050,3.5
57977,3.0
17112,5.0
23516,5.0
23992,4.0
34549,3.0
17089,5.0
46958,2.5
42117,4.0
15542,2.0
15067,4.0
46790,3.0
41089,3.5
30258,1.5
45,4.0
14810,4.0
52683,3.5
23793,4.0
17150,5.0
30635,3.5
37290,4.0
53275,5.0
9047,4.0
59356,3.0
7101,2.0
14765,3.5
52828,3.5
33881,2.0
4511,3.0
9002,3.0
35669,2.5
8749,2.5
47752,4.5
10611,2.5
49998,3.0
43260,3.0
46128,2.0
39176,3.0
36414,4.5
22191,1.5
59555,4.0
12393,3.0
16045,3.0
5289,4.0
44655,5.0
42705,1.5
23242,3.0
51954,5.0
52372,4.0
50644,4.0
23468,3.0
20174,0.5
15347,5.0
25429,5.0
6297,4.5
13773,2.0
10923,3.0
48527,1.0
48295,4.5
25150,4.5
14939,4.0
12046,4.5
58060,4.0
34848,3.0
17557,5.0
11715,5.0
46835,3.0
46293,2.5
50267,4.0
30427,4.5
24346,2.0
13219,5.0
19194,3.0
35905,5.0
3053,3.0
32297,5.0
31147,1.0
53304,4.0
31363,4.0
13251,3.5
55422,2.0
23797,2.0
13137,4.0
22309,5.0
1568,2.0
30990,4.0
33483,3.0
39803,4.0
26447,5.0
20023,1.5
31786,3.0
29537,4.0
23597,4.0
46011,3.0
13169,4.0
40422,4.0
42359,5.0
45156,4.0
13486,4.0
45535,3.0
40260,3.0
30632,2.0
29632,3.0
6707,3.5
27142,5.0
57407,5.0
36741,1.0
57527,5.0
30090,5.0
24151,3.0
18984,4.5
51457,3.0
5960,3.0
45961,4.5
21523,4.0
5569,5.0
11847,3.5
31858,4.5
27634,3.0
2988,4.0
18142,4.0
43376,4.5
56030,4.0
13778,3.5
2145,2.5
29126,3.0
54061,3.5
8808,3.5
2053,4.5
41832,4.0
48203,2.0
12925,5.0
50716,2.5
35961,4.0
3667,4.0
10732,2.5
30581,4.5
53185,4.0
7805,1.0
43523,5.0
38279,4.0
52646,4.0
21054,4.0
34575,1.5
27669,4.5
38522,3.0
17578,3.0
33248,3.0
58250,4.5
4347,3.0
27301,3.5
830,3.0
42112,2.0
12976,5.0
41195,4.0
50474,4.5
19130,3.0
1514,2.0
19651,4.0
45142,4.0
31691,3.0
20802,3.0
9020,4.0
35078,5.0
7903,3.5
33051,5.0
32542,2.0
34824,4.5
23886,3.0
2280,5.0
58710,3.5
12868,3.5
38715,4.0
32764,4.0
40610,3.0
38467,3.0
5757,4.0
6693,1.5
22588,1.0
58145,5.0
24759,4.0
23331,3.0
19024,5.0
56689,3.5
53767,4.0
3063,2.5
53041,4.5
38437,3.0
46645,3.0
24754,1.0
41714,4.5
8248,4.0
59829,3.0
23069,3.5
1253,5.0
27685,5.0
23250,5.0
21676,4.0
20181,4.0
49431,4.0
30103,3.0
37136,4.5
39666,4.5
35099,4.0
1916,2.5
9558,4.0
22124,3.5
23080,3.0
51268,3.0
52107,3.5
26992,4.5
50762,2.0
22145,3.0
5107,3.5
840,3.5
52444,5.0
54685,4.0
33,3.5
1828,1.0
12617,4.0
50854,4.0
19917,3.5
12424,3.0
30252,3.5
9297,3.0
25566,2.0
43967,4.5
43954,2.5
764,1.0
38147,3.0
31146,3.0
8699,3.5
58371,4.0
50489,4.0
50622,3.5
32968,2.0
55895,4.0
4306,4.0
48390,5.0
884,5.0
34707,4.5
26560,1.0
42867,4.0
46506,4.0
26449,2.5
28795,2.0
8849,4.0
44565,4.0
45545,5.0
54391,4.0
56478,3.0
23909,3.0
3486,4.0
19032,4.5
55953,5.0
15210,3.0
5156,4.0
9140,3.5
6895,4.0
32982,3.0
32531,4.5
32703,4.0
50370,5.0
43964,5.0
13128,3.0
19744,1.0
37014,4.0
3379,5.0
40644,4.0
7862,4.0
51981,4.0
41314,5.0
7097,3.5
36070,3.0
35740,3.0
34420,3.5
59656,3.0
17653,4.0
10705,3.5
22581,2.5
20094,4.0
45920,1.0
38406,3.0
58914,4.5
49073,1.0
47181,4.5
51944,5.0
48443,4.0
6968,4.0
43101,3.5
45792,5.0
26749,3.5
54300,5.0
10114,4.5
59668,5.0
46206,4.0
28085,4.0
55987,3.0
26437,3.0
45585,3.0
3547,4.0
42361,2.0
26409,3.5
41185,1.0
9260,4.0
7430,4.0
10420,1.0
51086,3.0
9416,4.5
24240,1.5
1765,1.0
50773,5.0
1848,4.0
11111,3.5
54367,4.5
53874,4.0
22125,3.0
23399,4.0
15856,2.0
42075,4.0
28159,3.5
5506,3.0
9994,3.5
55600,4.0
54309,3.0
41532,5.0
19717,5.0
57390,3.0
51132,3.5
13086,5.0
43172,4.0
8922,4.0
38786,2.0
46834,4.0
15785,5.0
59516,4.5
39717,4.0
40052,4.0
34761,2.5
45699,4.0
24781,5.0
14393,3.0
51062,1.0
57284,4.0
46534,1.5
42225,4.0
49452,5.0
33375,2.0
3836,3.0
50538,4.0
8785,4.0
36626,2.0
33071,3.5
28867,4.0
10054,3.0
9426,3.5
31836,3.0
13372,3.0
13134,4.0
33777,4.0
41456,3.0
47150,5.0
51881,3.0
8678,3.0
13665,5.0
57817,3.0
54241,3.5
10027,3.0
7592,3.0
24127,3.0
47153,3.0
4143,3.0
10774,3.0
13606,4.0
41296,4.0
15522,3.0
33427,4.0
26163,5.0
20644,2.5
7593,4.0
17768,1.0
55193,5.0
34585,5.0
45806,2.0
5315,4.5
5322,4.0
28835,2.0
51620,4.0
45397,5.0
44980,3.0
14310,3.5
10322,4.5
33619,2.0
20233,1.0
31794,4.0
15813,4.5
21671,3.5
45002,3.0
22771,3.5
42615,3.0
39245,3.0
39994,4.0
6419,4.5
58399,4.0
58503,5.0
39332,4.0
38714,4.0
14555,5.0
39302,4.0
19681,3.0
14957,5.0
34688,3.0
47051,3.5
36003,4.0
39456,3.5
2150,4.0
21915,3.5
15503,1.5
9964,0.5
25950,5.0
29745,2.5
51871,3.0
51194,3.5
54527,3.0
22515,3.0
7659,5.0
21854,3.0
42650,5.0
42378,5.0
42954,0.5
44369,3.0
8276,3.5
13680,3.5
34636,5.0
26691,2.0
21580,3.5
56770,4.0
821,3.5
36916,4.5
28372,4.0
26640,4.5
29744,4.0
7403,4.0
13572,4.0
35773,3.0
32647,3.0
30181,4.0
40485,3.0
32142,5.0
45308,3.5
15167,3.0
16487,5.0
18140,4.5
14880,3.0
50704,3.0
7069,2.0
16279,4.5
59297,4.5
18664,5.0
42744,3.0
53110,4.0
36271,3.0
26991,3.0
187,3.0
44307,2.5
23341,4.0
32952,5.0
27728,4.0
34524,3.5
36130,4.0
1899,2.0
42757,3.5
19672,3.5
38933,4.5
6535,5.0
10350,4.0
56723,3.0
14945,5.0
31687,3.0
59443,3.5
24951,5.0
44387,4.0
34122,4.5
8540,4.0
22715,4.0
39648,3.5
51455,3.5
29464,4.0
14013,3.5
6286,4.0
34650,4.0
5835,5.0
45758,3.0
10318,4.5
51368,1.5
5618,3.0
13324,3.5
4147,1.0
6913,3.0
17290,4.0
23190,4.0
24460,5.0
23188,4.0
47709,4.5
45926,4.0
49356,4.5
50593,5.0
58601,5.0
47086,4.0
21991,2.5
57579,5.0
14509,4.5
22601,3.5
3281,4.0
36243,4.5
31461,5.0
59044,3.5
43468,5.0
5583,4.0
303,1.5
27842,2.0
26227,4.0
20735,3.5
35054,4.0
20592,5.0
3335,3.5
17001,5.0
42348,4.0
57254,4.0
37380,5.0
28199,2.5
28422,4.0
41133,5.0
51374,2.5
20828,3.0
47450,4.0
55707,4.0
15510,3.5
51868,3.0
13036,5.0
12828,2.5
30400,4.5
46276,4.5
28961,3.5
16193,0.5
5015,3.0
34412,2.0
31671,5.0
28627,3.0
54557,5.0
3747,3.0
58168,3.0
23815,1.0
44756,4.0
1183,3.5
47560,2.5
31901,3.0
5223,3.5
49297,2.5
23162,3.0
22568,5.0
8762,5.0
44541,5.0
15915,4.5
37362,4.0
40011,4.5
49685,5.0
2307,3.0
32598,5.0
3589,4.5
54651,4.0
11501,5.0
9184,2.5
5511,2.0
44961,4.5
30756,5.0
2550,5.0
46124,4.0
27519,2.5
18120,3.5
29772,3.0
12678,3.0
2408,4.0
49094,1.5
5915,4.0
2517,2.5
43189,2.0
44992,4.0
57006,4.0
18538,5.0
47769,2.5
13018,3.0
15032,1.0
5446,4.0
20361,3.0
52498,4.0
956,2.5
20830,5.0
9398,5.0
36090,2.5
58631,3.0
42782,3.0
55932,4.0
51874,4.5
59000,2.0
43012,2.0
4175,3.5
17763,2.0
46034,4.0
15421,4.0
53031,3.0
2795,4.5
55423,3.0
10549,4.0
51824,2.0
11263,4.0
33620,4.0
56171,3.0
21134,4.0
48114,3.5
30817,4.0
37439,3.5
24340,5.0
17772,3.0
31601,4.0
29717,5.0
59221,4.0
44611,1.5
21618,2.0
48048,4.0
53134,2.5
23377,3.5
55375,3.0
24225,3.0
4859,3.0
15370,5.0
31198,3.0
8598,5.0
6181,5.0
33096,5.0
53,2.0
1371,4.5
47165,5.0
17084,3.5
31280,4.0
45204,4.0
32961,5.0
1852,3.5
40713,3.0
15411,5.0
59535,3.0
28936,4.0
54951,4.0
18649,4.0
22741,4.0
11489,4.0
2448,5.0
31907,5.0
27167,3.0
13951,4.0
26618,3.0
35607,0.5
56664,4.0
43922,5.0
47990,3.5
30855,4.5
25814,3.0
29790,4.0
7834,5.0
7012,4.0
20015,5.0
52343,4.0
26649,5.0
42197,2.0
7000,4.0
13637,5.0
22085,3.5
58921,3.0
36969,2.0
40921,4.0
5411,3.5
55410,4.5
50493,5.0
17994,4.0
9108,4.0
16459,4.0
42419,1.5
23098,5.0
1038,3.0
28075,4.0
10677,5.0
25752,3.0
10400,3.0
50518,3.5
56908,1.5
35417,5.0
25825,3.5
19496,4.0
5257,1.5
35756,4.0
52464,4.0
49068,4.0
2164,2.0
24834,4.0
24664,3.5
15337,4.0
54263,3.5
19973,2.0
31924,3.0
19771,3.0
57132,2.0
24770,3.5
7841,4.5
57442,3.0
57733,5.0
21196,4.5
1304,4.0
32247,4.5
29405,4.0
27933,3.0
44153,4.0
50503,4.0
44975,4.0
28629,4.5
7513,5.0
46880,4.0
36868,4.5
54179,4.0
19260,3.0
4934,2.0
21601,3.0
53784,3.5
56759,3.5
52857,4.5
19980,4.0
52702,4.0
9528,5.0
19221,3.0
58357,3.5
34802,4.0
50637,3.0
33729,3.0
41510,4.0
55238,4.0
19793,3.0
44269,4.0
46987,1.0
29930,3.5
30784,4.0
38848,3.0
41932,4.0
17239,4.0
58988,2.0
58490,5.0
10758,5.0
47138,4.0
35914,4.0
4679,2.5
57842,4.0
35126,1.0
38250,3.0
34007,2.0
26515,3.5
9298,4.0
7743,5.0
5713,4.5
39633,3.0
32490,4.0
43578,1.0
56234,3.5
13612,5.0
30564,5.0
24929,1.5
22924,5.0
47866,3.0
8759,5.0
656,4.5
36425,4.0
1836,4.0
33671,4.5
56874,3.5
18658,4.0
35794,2.5
13946,4.5
18561,3.5
49551,3.0
39901,4.0
37238,3.0
141,4.5
30909,2.0
21960,5.0
55848,3.5
22887,4.5
54252,3.0
13452,4.0
2849,2.0
25184,2.0
8019,5.0
20550,5.0
40190,5.0
41941,1.5
34846,4.0
47395,0.5
6088,4.0
42142,3.0
5687,3.5
8245,5.0
16934,2.5
28292,3.5
45525,4.0
29991,3.0
53935,3.5
16138,4.0
20995,1.0
51252,4.0
33498,4.0
29139,4.5
35983,3.5
19010,5.0
188,5.0
17334,4.0
49978,3.5
9012,5.0
21899,3.5
43248,3.0
43197,4.0
59733,2.0
27579,2.5
50266,3.0
13656,5.0
49164,1.0
31550,0.5
3784,5.0
52435,4.0
59883,1.5
8006,4.5
42042,5.0
27551,2.0
2003,4.0
24022,2.0
3557,4.0
51353,4.0
50245,2.5
30000,3.0
25198,3.0
24335,5.0
48902,4.0
1285,3.0
28322,3.0
4273,2.0
50292,4.0
59314,2.5
20252,4.5
20389,3.5
2324,4.0
28673,4.0
44546,3.0
6513,2.5
32676,3.0
50194,4.0
57175,4.5
43755,4.0
1708,3.0
43524,3.0
32796,4.5
56472,4.0
11862,2.5
47152,3.0
57292,3.0
13850,0.5
52626,2.0
12261,4.0
27929,4.0
44685,2.0
55051,2.0
25948,2.0
30091,2.0
35937,2.0
19468,4.0
46172,0.5
3107,4.5
33866,4.0
53661,2.0
57265,3.0
22343,4.0
18841,4.0
47374,3.5
6589,4.5
7766,5.0
32273,4.5
8640,4.0
2236,4.0
18670,2.0
17633,3.0
44637,4.0
57405,3.0
13549,4.0
44696,3.0
55771,4.0
34299,4.0
5110,3.0
29916,3.0
28649,3.5
58578,3.0
3695,2.5
36994,2.0
22541,3.5
52451,4.0
53502,4.0
12652,3.0
11443,3.0
27324,5.0
34841,4.0
25815,4.5
32962,4.5
27042,4.0
46848,3.0
25539,4.0
46945,1.0
14791,4.0
24975,5.0
44350,3.0
21022,3.0
14997,2.0
55214,4.0
23453,4.0
31116,4.0
48541,1.5
23074,4.0
50498,4.0
53384,4.0
18361,4.0
910,5.0
2099,2.5
14886,4.0
467,5.0
42273,3.0
801,4.0
36325,0.5
20554,4.0
3399,3.0
51935,4.0
39632,4.0
46619,4.5
18297,5.0
3624,5.0
24859,4.0
17645,5.0
27460,4.0
26549,5.0
4721,5.0
36289,3.5
56017,5.0
41769,3.0
44645,5.0
42624,1.0
9296,3.0
54157,5.0
57096,5.0
619,2.0
28421,4.0
53241,4.0
13806,4.0
34858,3.0
26875,2.0
45159,3.5
6223,2.0
8271,4.5
28509,2.0
59944,3.5
25134,3.0
38007,3.0
47515,4.0
27254,4.0
6430,3.0
29447,4.0
40220,4.0
21011,1.0
55529,5.0
27337,4.0
55086,3.0
1398,3.5
45657,3.0
47797,5.0
7448,5.0
47936,2.5
22650,3.0
41756,4.0
38239,3.0
58987,3.0
59293,3.0
19289,3.0
41174,4.5
42040,5.0
23364,5.0
2635,3.0
36179,4.0
17810,5.0
25906,5.0
10225,3.0
12633,4.0
45814,5.0
48740,4.0
26843,3.0
45648,3.5
26336,4.0
51727,4.0
6831,2.0
48119,4.0
19339,4.5
44135,2.0
19684,5.0
9650,2.5
51391,4.0
39046,4.0
356,5.0
29683,4.0
31593,4.0
20854,4.0
55815,5.0
38997,3.5
58514,3.0
52960,5.0
42918,4.0
34108,4.0
56361,3.5
32773,4.0
16670,3.0
56727,2.0
45728,1.5
43309,5.0
56211,4.0
58209,4.0
57618,5.0
31874,3.5
57470,4.0
32833,4.0
30508,2.5
13084,4.0
49208,3.5
41479,2.0
35705,2.0
10558,2.0
32066,3.0
12910,3.5
41412,3.5
46807,3.5
41244,2.0
24551,2.5
8386,3.0
53504,4.0
21511,4.0
8796,3.5
44796,2.0
39811,4.5
11839,5.0
53208,3.0
45302,1.0
58755,3.0
7032,2.5
45234,5.0
39447,3.5
14095,5.0
26979,3.0
17412,3.0
12784,3.5
53662,5.0
53329,4.0
4184,5.0
28577,5.0
36223,2.0
4557,5.0
4980,2.0
21070,3.0
4442,3.5
11487,5.0
6059,5.0
49226,4.0
25777,3.5
2315,3.5
16765,3.5
45655,5.0
54505,4.0
46161,3.0
10966,3.0
15046,4.0
32594,2.0
30107,4.0
1599,4.0
15417,4.0
21162,1.0
758,4.0
13860,3.0
57137,4.5
31212,3.0
3084,3.0
9407,2.0
37327,3.0
42731,3.0
34427,3.0
59365,4.0
36078,3.5
49757,3.0
44506,3.5
39522,3.0
14391,3.0
10984,3.0
14986,0.5
33900,4.0
26881,3.0
31937,1.0
54878,3.0
17840,2.5
12919,4.5
53635,2.0
35837,3.0
47552,4.0
15987,4.0
20426,4.0
4153,3.0
32305,4.0
6568,4.5
37601,5.0
23088,4.0
10664,2.0
29153,4.0
44435,4.0
12843,2.0
50690,4.0
24278,3.5
38643,4.0
32002,2.0
41043,3.0
24356,5.0
18872,4.0
11746,2.0
11415,3.0
38495,3.0
20971,4.0
35680,3.5
34603,4.5
45458,4.0
46913,5.0
4766,4.0
7180,4.0
5036,5.0
58629,4.0
50583,3.0
7672,4.0
29181,4.0
44471,3.0
1517,3.5
50592,4.0
32375,4.0
23850,0.5
25482,4.0
30580,2.0
58375,4.5
25268,5.0
22121,4.5
3511,2.5
31266,2.5
4633,2.5
40160,3.5
43250,2.0
57141,4.0
50351,3.0
41563,2.0
10344,3.0
12231,4.0
32496,4.0
46608,3.0
55356,3.0
56002,3.0
29580,4.0
4122,3.0
49211,4.0
41088,4.0
51266,2.5
30182,3.5
46843,1.5
6655,4.0
52865,5.0
18196,5.0
50874,2.5
28079,2.0
41064,3.5
25553,3.5
46247,3.0
44052,4.0
47767,4.0
20285,1.5
33585,4.0
42636,5.0
32763,5.0
150,4.0
47729,5.0
58624,4.0
44821,4.0
56400,4.0
17496,5.0
15596,2.0
49127,4.0
8596,4.0
25869,4.0
58919,2.0
28495,3.0
24148,4.0
26943,2.0
52152,3.5
29910,4.0
7256,3.0
24829,2.5
44169,4.0
28484,4.0
51190,4.0
954,2.0
6625,2.5
35685,4.0
19792,5.0
50718,3.0
49661,3.0
2481,4.0
999,5.0
51203,2.0
31390,3.5
65,4.5
25952,4.0
30528,5.0
7214,4.5
43911,3.5
4260,4.0
25808,5.0
14689,3.0
5957,2.5
46763,3.5
2633,4.5
8456,3.5
14864,4.0
46347,3.0
1260,3.0
7270,2.5
48701,5.0
44806,5.0
85,3.0
34139,3.5
14060,3.0
37189,3.0
9352,4.0
48635,5.0
37078,3.5
50788,5.0
56176,4.0
53962,4.5
2459,4.0
41442,3.0
12185,2.0
25610,3.0
10955,4.0
34754,2.5
58412,3.0
28751,2.5
19670,1.5
14202,3.0
25120,4.0
58662,4.0
32686,3.5
13239,3.0
57282,4.0
15841,3.0
44597,4.0
25038,5.0
53950,4.0
57727,3.0
27471,4.0
5044,3.0
33570,3.5
2086,3.0
6305,5.0
48471,4.0
57768,4.0
42248,3.0
59187,5.0
39780,4.0
24535,4.0
56863,4.5
4409,4.0
