,user,movie
15860,866,8172
45467,180,14052
9503,2658,3707
14889,4408,1892
20170,320,31737
29456,1300,7247
22013,971,32562
26182,1251,13387
15857,1202,17362
46466,1426,15582
14113,1349,722
53940,747,5187
41177,1055,11727
26495,1349,18392
40360,404,7362
12076,873,36257
43683,1223,4617
39392,887,2002
29189,208,20447
35089,4142,3032
1004,376,6387
44230,320,11612
54408,1538,5447
43509,446,12767
43702,873,27362
48131,12,2562
54487,915,12362
44933,26,8707
12712,1643,7332
48385,1594,1747
46176,1174,12067
39305,789,3792
851,264,8347
40570,152,3517
23896,985,3802
53344,3757,3082
52964,4639,42057
32208,1615,5837
56386,12,11502
14938,4324,7207
49621,1650,10597
9167,1013,1802
28588,873,39992
9380,1118,5582
38311,2385,8142
14660,1405,422
365,390,4537
3537,873,18177
5977,2077,11757
30980,4128,6827
22842,1041,11467
5601,747,4237
7008,1041,497
37671,2896,952
14462,299,25697
30880,1125,37822
33747,1958,3367
27636,740,25722
51452,4254,672
54596,544,8152
59600,1713,4657
31540,82,37662
12590,635,24352
7049,3855,6197
14247,54,4142
48880,222,102
42333,1895,7017
18816,2945,2107
9373,621,57
38077,3764,1052
37859,1251,1912
10270,607,16787
55327,4058,1297
46627,2945,3742
53303,2371,6177
26823,229,532
49410,1202,522
44855,537,5002
20842,285,23317
22422,26,22277
26712,3393,877
14426,922,11557
48711,404,33727
23808,4660,1707
57125,747,11477
5277,1055,7642
35177,502,5777
59308,61,4162
26621,1426,4782
47447,922,23692
54471,747,20792
33061,1041,7207
35795,4093,252
53727,3085,1347
25546,1804,37282
32824,4184,8672
59637,957,3832
44728,1300,12932
35702,4408,4512
44030,831,4532
30590,4177,6352
7988,4247,3307
35407,75,30832
57056,75,30847
1271,873,15537
27833,670,3597
52664,1223,15752
57227,1468,15317
22631,3603,427
20808,12,257
50734,3792,1182
50563,1076,16032
20564,1902,362
27784,1832,4692
8078,327,1092
3259,138,8797
41199,4639,1352
45541,320,12147
44464,397,927
57094,922,12377
36607,3736,12
23976,2189,3792
38486,1531,1257
56897,747,8982
8234,180,1442
53622,1426,4187
41625,2721,9532
47532,124,35267
46955,376,11772
9311,1125,23937
36491,4555,3307
12455,285,33917
33755,1160,2997
7027,82,28397
45300,341,42112
43221,201,4067
57240,1797,2792
32738,1615,8647
8891,1853,307
47791,782,21947
58976,1832,1172
8062,2945,22647
7392,341,9632
33870,96,952
8455,12,20037
49498,1132,957
35103,19,9822
294,2392,6917
25545,2553,102
36495,1083,19802
33980,537,1302
13511,537,9672
23317,313,34807
52956,1706,1832
36843,1475,1007
42167,299,23807
37744,1531,1867
13580,1013,1232
10097,2231,28397
50490,2182,9142
39759,1797,26762
17036,4408,1232
24423,1230,5207
24843,901,9312
54493,75,12132
36833,1440,11792
42837,383,31777
52852,908,11197
49420,2441,11407
8682,1237,4757
54609,1468,20287
19884,1832,747
58083,82,12972
1826,2686,41572
43500,698,877
640,82,6032
41736,82,26757
25637,614,8382
6953,1804,10902
31403,3498,15772
38223,502,662
53644,747,8642
14916,4121,792
28144,1909,472
49628,404,21812
15084,1006,2132
58138,68,4442
8148,124,1547
36378,376,3352
36668,481,7082
8924,1335,2947
35299,1699,6117
30547,565,12132
58774,1825,4147
43604,1125,14202
12835,75,16317
38064,180,3407
33253,180,1867
55217,509,23562
6995,2140,4707
56036,383,22227
49616,712,3517
32290,908,2117
49318,82,27572
10706,4142,11187
51118,40,417
21612,3883,2762
40025,4030,5307
41950,1223,5967
1898,306,7742
39027,3568,7827
51295,2133,20542
54740,537,12382
940,3743,357
1386,383,4592
54116,201,8452
25702,19,14327
42749,481,27307
10479,1426,12082
25466,831,2447
17606,1468,8502
15957,768,567
42174,1958,25232
18931,264,1227
47981,4611,1302
50963,544,13637
17264,19,15112
29763,264,25942
18356,1524,927
35967,89,7437
228,320,39417
23531,110,3097
1909,635,11917
59807,278,4692
19542,2861,1442
38993,89,4652
50128,1125,222
18317,3274,377
20912,26,16217
18952,1265,2252
33534,1797,19907
10723,747,12147
20577,4681,11462
38827,3547,1667
40698,1111,417
23200,152,1092
56731,383,14877
23351,1496,257
1573,1580,1282
32570,1363,18047
41239,1132,4382
18929,383,8847
29597,152,5442
6176,2084,5902
33893,12,4382
8214,82,23677
24762,3589,35392
40262,1328,6107
16732,544,5962
48699,908,4417
27830,747,872
37048,3729,1532
9083,873,5087
25381,404,10657
33970,922,2407
6964,558,14327
55234,1748,17827
45177,313,1347
15998,383,1627
5012,1174,2342
8508,1482,2082
20753,565,2402
43403,3162,7202
37284,320,1387
58534,439,2727
33640,1748,20487
56331,2119,1912
6986,614,657
13507,964,3027
51226,873,13817
18748,726,19867
16501,1272,12362
18421,208,9707
9893,1237,5132
29442,2070,7197
19344,3169,702
40393,628,9777
18889,481,32127
39977,1860,13367
32684,1440,8842
18823,75,5162
39341,19,1292
8312,873,8782
52562,3575,312
47787,1244,3072
43846,1426,20607
50847,1426,12217
3115,1349,2622
1841,4009,487
45552,698,3037
46001,271,8477
26338,754,2827
47673,908,8852
7495,19,15212
34878,1874,14442
17202,523,3802
51438,2056,1337
49183,684,3402
47475,96,11737
22728,873,29687
11187,1076,102
11890,1300,11902
44757,194,2947
2556,1062,5697
4866,96,22517
14362,866,14927
28738,285,1292
44949,1328,6092
40977,1167,9247
36569,2077,1257
41698,3820,4382
4846,404,11577
14741,1559,3927
15316,3596,5897
57067,3162,8652
14182,12,13902
44847,3428,7927
44601,1734,36142
4916,4597,5612
16194,390,10282
4248,12,3417
13530,908,16447
54824,271,1172
54234,19,7637
46291,1055,427
7141,201,7707
4560,82,12047
58171,523,13547
53529,208,3452
26986,152,7827
12041,110,14412
43113,1734,1647
40176,873,9677
20474,691,14112
52283,404,31027
39246,2021,4367
56281,110,12417
16081,26,2177
41944,2077,7647
50911,4338,2587
51138,201,20917
25416,1580,5777
3018,712,3752
40126,2917,2417
41792,4086,7822
45296,166,5827
13391,936,25007
54543,1972,2112
5479,782,9207
536,341,4027
28187,3071,2202
31857,670,7137
49253,698,1412
42409,2595,3762
29029,1440,2802
2835,383,1697
33679,243,3762
19081,3414,4257
52794,12,23427
59434,873,7687
44063,306,2827
13475,229,2382
26870,1559,3757
10404,2329,5442
57098,383,12867
29818,873,39587
485,2077,3947
23561,26,1667
4448,12,5227
52353,3862,2377
34099,1146,10597
18406,3589,6527
44391,201,15462
7074,467,3787
17215,922,5447
54484,635,30227
1042,3043,1182
42707,614,15192
38515,1160,4027
59252,1349,7167
3938,1055,6472
20391,397,6587
2121,4128,2132
45563,2007,10217
39311,1769,11537
19165,1258,2502
48534,2336,1232
47019,26,5587
52505,82,22747
18582,1125,1032
29395,1566,1247
301,1993,26452
19377,2140,37
9645,1538,6672
43832,180,2037
10569,194,7002
2356,1048,18832
48163,481,1727
36351,3071,607
35195,985,2082
42499,2392,30322
53675,2413,9687
11656,1909,4437
16283,82,42557
36005,614,7827
42895,341,16212
52328,1895,14667
5181,75,11472
50408,1629,6597
43645,635,4867
12852,2077,19547
39566,607,4532
11154,110,987
15321,964,2207
30664,383,14532
25805,922,14472
21861,299,3272
44409,1510,5327
30633,1139,13447
45242,306,3757
11725,1111,3222
44671,75,287
27676,110,617
5192,1923,417
27717,2371,6167
32251,488,957
28153,306,14067
50049,3358,2602
43949,313,6312
36274,383,8367
34334,1279,6322
44823,852,6547
32447,957,6902
50110,1671,3762
27856,82,1477
4993,607,9707
12663,201,442
35548,2525,152
46659,1972,2787
15216,523,4382
24672,1916,1457
55085,1909,14852
51174,495,2347
1223,96,287
25800,208,9042
1226,383,3822
50398,110,15992
29028,2665,10752
12380,320,25312
37485,2112,6302
19226,1531,6912
44798,285,5877
27706,1531,11022
4323,1069,1397
41272,1132,6627
40565,1139,11757
3595,3862,3802
41744,2098,5107
52712,110,6197
4522,383,21122
7989,768,10412
9973,2021,417
45108,1223,297
12756,1706,9057
57580,1783,1097
53943,124,7582
12068,789,1197
51423,152,16447
19266,453,222
34867,789,257
57276,502,4117
57332,1006,19517
40020,1111,3677
48034,747,16547
44658,2287,6627
29685,19,432
9158,26,1492
1289,1020,572
39107,1895,3162
45307,1111,13097
1564,1517,5027
33056,1888,342
41567,2245,9657
19309,3505,33542
47007,1426,13282
56123,1552,24987
38368,1223,20867
526,306,13922
15355,558,4262
27280,2588,3977
6137,404,14022
19978,936,2547
57641,26,2572
38879,1202,1262
56376,61,5807
30887,1111,137
31898,390,322
1092,838,22947
41948,124,187
36412,264,5077
27389,1006,592
27689,264,21277
23496,3330,3047
19089,1419,1107
29373,1496,11647
10259,404,577
23562,1055,6097
34303,12,10627
52938,831,18287
41735,2595,7082
6812,481,6217
47020,1328,2827
45198,607,3822
37923,1559,15617
18922,607,307
46455,2238,242
52902,1426,3672
43160,2392,15457
43235,2378,802
46383,404,11752
3883,2014,237
26863,1160,2622
48332,110,357
12951,1202,11707
19017,1237,8207
30248,3232,402
30959,2903,1397
7437,82,12327
39152,922,1222
30239,1741,6102
29397,1426,42807
26425,1006,1507
33603,3953,27
59384,2140,567
9703,481,11722
18726,1055,942
31159,2077,7367
39228,2812,57
43936,96,2782
911,754,7757
19093,75,5282
11457,2189,11022
17665,2868,25017
57069,82,26247
41444,362,672
56075,1174,2182
45958,1545,3207
23076,180,8767
44390,754,1172
45340,1041,6007
34785,1692,10112
23474,2735,17452
12556,425,14572
36371,747,30417
15534,222,29852
35056,936,5112
35596,3071,5442
51578,3309,5077
31981,1125,10297
36570,2189,18727
52886,3295,14102
48585,1111,302
43078,1524,3082
22742,383,38212
40927,1363,2307
28809,635,12677
29937,2595,2987
58148,1006,5532
17493,2021,14882
23779,3190,14952
12706,4380,512
36091,747,4267
56681,1104,4737
44357,1251,5077
2475,2553,11172
26399,1132,102
48128,2917,5002
29363,481,23627
2686,82,3917
31161,1748,35052
40638,96,25842
21533,299,12027
37512,1041,337
54468,404,6912
48758,257,4722
57536,957,3762
9518,1111,19852
18846,873,33782
15824,873,1982
30822,243,29732
57030,1006,6562
37771,68,2037
59018,3897,6337
50584,2770,3057
32929,278,5172
455,1335,38372
4475,985,10177
56608,404,15752
1685,1195,7827
55258,404,16112
39696,4156,11652
25766,2581,6592
48305,1552,7692
54235,1650,1802
3847,635,12122
30223,2497,10137
45666,1909,4622
41831,3197,3787
55291,12,11347
59546,40,2572
39588,2301,16072
32722,1111,20912
40478,2399,2077
57693,2553,18937
38901,2567,592
20857,306,22787
46239,82,8922
45426,1230,952
43697,82,24227
23680,761,672
25313,2133,10552
11731,726,702
51932,1349,2997
53046,1069,5572
8160,614,27997
10614,2238,1192
2287,747,24752
26671,2126,2132
27854,2875,11562
23234,3274,802
58475,4569,12407
50829,4646,11462
37344,481,16012
48193,383,1967
23819,3393,6167
24630,1153,4027
963,1727,14047
20675,1713,27557
53489,446,23682
25485,558,4047
36043,1797,887
49838,3736,2212
22066,313,22512
21007,3946,3787
59922,1083,9747
28259,313,21117
33844,1370,6177
48520,201,42857
13130,3435,8042
10213,1111,8142
34955,936,1367
50890,544,11107
36450,334,882
26030,47,1057
46087,2189,9897
7338,936,9487
52910,110,3612
15772,3120,1547
585,320,4677
45774,698,5057
36196,89,10307
44563,313,237
13210,439,18557
15664,1615,4367
8139,3568,11527
10746,180,8287
55630,271,4482
34064,1650,5407
28150,2595,5447
40145,54,3862
31781,2350,27432
51370,3505,3762
47798,3995,5082
38277,3316,24392
41791,2553,8862
10235,1174,5227
6899,1006,3292
35472,936,812
9734,2392,3677
22985,1433,2182
47520,789,417
28331,1111,57
2871,1608,2627
13961,2532,33537
8243,2315,8167
18811,327,15792
704,1006,502
13610,2245,402
9511,964,14832
1173,481,5622
33653,2140,3797
42660,201,13507
24677,719,1352
40214,271,5442
33555,180,9897
31269,908,2437
57575,4548,12292
30093,3309,5132
35469,1034,11427
24215,1748,152
46257,873,16507
8184,1293,5807
46099,12,7802
16000,866,11537
17758,4149,8642
37392,3113,402
34219,383,617
34807,712,22542
5918,404,3222
55777,2238,5407
27975,2077,22872
45163,719,17062
4459,299,6672
7905,754,41137
37046,404,3402
18721,446,1792
19762,733,402
13662,390,7882
27212,3106,2012
13223,82,28732
9666,383,17482
34268,12,2862
45123,12,20962
51695,4114,362
21494,89,15207
17281,299,8432
50275,1202,5692
794,1895,8537
58729,348,402
58658,3855,1412
5967,873,8002
38539,810,527
40084,1559,5427
35434,537,2347
26811,1300,2957
39755,208,1007
41356,285,2762
50720,208,6407
49433,873,35562
47467,873,12172
10933,313,2507
19105,866,1597
3516,3470,1002
2568,1734,22452
31412,201,17827
30592,404,39337
56571,383,7062
54735,2084,1202
53724,614,5962
53868,1426,32367
55365,3470,15367
43791,2301,422
42313,922,32
45235,383,22292
42755,1734,29492
56130,495,1107
16672,530,27887
51439,89,2382
16412,705,62
29264,404,6532
49149,2882,3097
28741,446,1732
27844,3400,2902
38422,1615,20227
33615,1895,10152
32083,810,15727
35954,1167,4962
48517,586,1412
10961,2441,4992
28047,1615,1532
43740,3743,3957
9883,1055,4677
44967,82,29242
56203,1825,422
8930,1013,6937
29470,306,17732
56744,1083,1302
10481,82,24247
12579,1307,427
1235,306,13962
36413,4520,2997
21359,481,2377
6695,1958,1172
6537,26,2307
32111,1692,207
11806,124,6077
3227,2294,2987
45639,957,4692
32523,3169,1927
43904,481,6527
13677,229,1877
27032,1279,422
46190,698,2557
4692,1615,5002
11391,82,11477
5987,3897,17157
43326,1251,7367
10529,3274,10872
14036,2903,1412
33346,2630,2377
46283,404,19852
25813,2791,512
38523,747,447
21443,271,10827
52434,2091,6562
21120,2084,42337
27383,271,3682
27312,887,222
42767,264,4357
34014,404,1222
55274,607,5372
35876,691,342
36154,1349,427
49265,341,6052
4809,82,3807
37989,306,9022
11330,159,8167
41002,712,7037
14179,544,1802
46828,1755,3177
22441,2448,20277
16034,201,12442
46778,1272,1817
27549,1307,5107
39544,12,47
34102,2406,1147
10612,3442,1032
5414,1468,10187
13527,4534,11747
813,82,262
16265,3960,4052
47408,348,40882
59129,2525,8597
36598,1104,9057
53445,89,6862
4767,180,19072
23756,978,4792
55203,3225,4382
16007,1440,27827
56830,82,16722
19993,306,2182
20744,1104,6122
25476,1125,52
52767,1615,18107
16514,4149,5397
4864,75,30707
44264,2315,1062
14602,1993,952
53762,89,11107
39521,1111,14532
31406,2525,38992
50984,2644,4517
22990,3323,13922
23483,698,6537
38229,3365,12162
16073,285,5597
30409,1923,6547
22975,873,33702
36324,782,122
31644,320,7567
10005,866,7362
46884,313,39162
25518,537,3642
18947,1104,4887
21464,873,31002
56205,1769,1037
57068,453,8027
33397,1251,6122
40569,1531,15657
7648,1111,8112
25921,1608,592
53983,1580,842
57047,187,6172
2178,614,12127
59766,19,5372
20416,1433,5227
24055,271,4932
22993,320,957
13187,4380,3212
59451,3561,14927
28020,908,6032
5152,320,1027
3743,922,2297
50731,635,1987
45141,1566,8087
42257,271,3072
42617,320,2782
15597,3512,1612
16321,614,4167
7978,705,15772
4377,1426,18362
15913,1580,10262
50387,12,8902
52879,152,307
47284,313,40222
6559,4009,1182
43937,2189,7037
36122,2875,5442
10916,243,3192
45879,166,26742
15358,1909,9837
6330,3498,1597
8194,1419,6922
1476,75,32447
3885,313,1832
30394,4527,6407
31952,3841,4742
30065,2238,1747
4515,887,2417
56694,2077,3872
53821,3232,6167
38026,89,7482
9541,1300,19217
38680,4520,3367
30996,110,3307
13958,1006,5837
26424,1839,242
37265,1531,1192
26346,3190,12947
11673,82,18742
18195,145,5777
50410,3708,887
55747,89,5307
10476,1300,8577
59079,201,12847
43325,537,1182
34351,1125,2657
42346,2294,27882
1516,12,3097
31985,712,3922
28384,1328,20647
32639,1111,6777
33662,1895,14637
18983,1405,4807
18643,4583,4837
37345,2378,7292
31627,1692,6387
57076,698,1862
26642,404,12112
58179,82,8002
20791,3386,13367
19755,3288,6772
24553,320,6512
45993,2497,6027
47385,3792,747
29419,75,13617
54602,467,16537
11090,3491,9402
15274,75,39732
32303,208,24392
10895,1104,6242
31669,3029,3527
18465,40,9202
22280,2770,29962
4675,110,277
26555,3232,1917
59567,1825,887
55818,3078,5347
46364,894,172
46392,1482,502
34016,75,38247
31646,2966,427
37357,397,9707
22694,1426,11557
23694,1783,2367
44899,1013,9027
20754,908,15252
48310,2994,8287
50972,3820,6757
16254,2749,1232
5445,831,5227
18604,2252,3367
28513,971,572
36953,82,12702
43948,1496,15092
12457,3519,2857
13172,404,14757
6638,1405,5227
44974,1202,362
14321,1426,4252
26450,2616,19102
15197,131,30027
17650,208,5142
13297,236,12492
23916,2875,7197
21223,3561,12857
52322,3764,11937
12437,1111,6357
22860,320,18207
51204,495,2412
34806,530,31482
35240,698,12197
16853,1321,2182
2759,82,25412
33493,439,33292
49220,1643,12732
10819,964,14107
38255,677,6002
15673,2364,23897
39431,1468,11887
11400,1559,337
56486,180,32632
10487,404,2537
51176,82,5572
48945,1846,1032
19697,2021,5132
41958,957,2627
25086,698,3782
55035,1496,18077
20584,1300,15217
2383,873,15217
56799,82,4182
53763,1272,882
55044,1804,1747
23303,1153,2302
19812,1678,427
58546,383,2312
5382,1426,5862
23487,12,37187
54483,180,9852
25168,1706,3657
30206,1328,13647
57443,1468,7482
2485,1860,277
57307,2945,5587
7179,1328,19317
35898,264,10822
43537,1468,17357
54666,3358,3962
11979,530,4657
26936,2133,13547
36679,1363,8042
16314,1069,2367
34149,691,13997
3916,89,22187
41838,3274,4382
42422,341,20037
28569,2406,952
1089,1286,18462
6768,754,2707
18153,873,23727
5990,2497,3622
50841,2252,7782
54048,1524,3957
58677,404,4757
9975,747,11117
6716,257,802
28949,1832,122
13079,1531,1217
4668,320,27107
40117,2021,912
8080,3519,1442
11492,404,16337
54312,2532,2622
47646,1706,1107
7528,68,1737
17824,2945,6117
5187,747,1842
26533,12,9652
2278,1398,7827
54005,404,2942
44707,1111,7122
51794,152,1512
145,320,21792
14465,838,8397
8960,404,6597
21295,82,16497
21946,1195,3947
51059,355,5447
9809,2399,2282
30854,2217,18052
26353,1979,3542
14702,320,6617
46817,544,9672
46397,12,30712
38751,936,287
36731,2945,582
16877,3834,18232
57054,908,17367
49084,1251,19742
21296,313,35527
26055,1650,3177
12937,376,9047
41830,1853,20212
3643,1048,997
13539,1860,31577
3601,1741,3802
4400,2119,1747
12826,782,1892
4322,705,4042
56595,796,927
10159,1111,7462
54620,908,8042
41655,1391,442
1107,1349,6217
34818,3281,4147
35379,2098,24712
47621,1825,3907
18246,446,122
1182,82,27292
59403,481,1857
27919,3806,5962
19241,1440,3457
38776,1139,1052
34976,3057,5117
19096,530,272
16757,292,692
52621,327,2572
30690,712,1257
27448,2658,17987
20636,82,33187
8968,2756,5767
51842,1370,32
39713,2455,9837
41725,2077,36487
46341,47,1632
48474,1580,15672
48274,1258,9737
1069,3071,13977
17617,460,712
30914,2805,2562
8035,173,16657
23373,355,1597
26341,1419,7037
25264,1748,6167
34725,2448,14687
17209,817,9202
37483,2126,687
33278,397,8397
51488,124,7717
57767,705,8322
47230,824,11957
53785,2301,487
20483,572,4737
44956,3470,5667
39733,306,8657
768,2532,3757
15205,2686,2437
17660,383,2032
50012,1853,1912
33461,446,6327
46270,747,2547
10584,922,18772
38604,2315,5222
54439,677,542
43006,2189,6567
27909,789,832
6786,3435,2217
30866,964,3907
53862,894,1477
42788,873,7917
28731,2532,36747
18345,201,13092
53089,3274,15337
12715,110,13097
11387,201,5752
8157,481,8542
38513,2483,3192
51703,747,2792
17684,719,4237
35463,2609,197
4041,1342,642
4942,124,8622
24166,789,5227
18932,712,927
22208,873,102
43224,3078,7152
54059,656,10997
49258,705,452
5003,4100,3927
47105,558,20027
31489,1300,8432
23523,257,41182
21659,82,6687
36730,530,1427
346,481,24227
21923,1426,967
46902,1300,10292
21474,2021,1412
43854,3911,6322
58999,194,887
55697,82,12052
54498,96,362
23857,2553,2512
23735,551,11682
38516,117,6677
16837,3309,1352
18631,180,1222
25491,1496,2372
14595,873,7412
46091,166,10572
38932,1748,19567
1607,4268,532
50634,306,10177
47663,3428,8552
3481,747,762
10767,103,3897
43361,2189,13687
59124,558,8547
10241,285,9167
47118,1706,5482
56739,2441,25027
3575,481,4857
40817,194,202
58063,257,12027
44979,3295,20257
49428,537,14767
9045,460,1262
13221,1251,957
7901,4457,882
22340,3302,2157
39969,306,1617
8128,3932,19907
39418,2028,212
20129,1426,14332
56173,1111,392
36082,1440,20037
24367,467,182
6320,2259,1657
52270,1909,377
55814,1153,23517
7883,1286,9497
40187,2000,16722
27604,1055,26827
40121,75,11867
5659,3561,11117
39426,306,20862
7488,82,7707
15812,2287,3902
40782,4023,137
1315,3974,1182
39266,747,33317
59023,859,742
16196,1300,157
5710,2714,16537
